label,path,http_code,request_total_s,request_ttfb_s,query_count,query_total_s,max_query_s,request_rows_examined,request_rows_sent,rank,group_count,group_total_s,group_max_s,group_rows_examined,group_rows_sent,normalized_sql,example_sql,url
requested full-time mba,/graduate/mba/full-time,200,2.880905,2.874351,4266,0.698420,0.015391,37372,9140,1,840,0.214320,0.005828,89,89,"SELECT DISTINCT ""d"".""plugin_id"" AS ""plugin_id"" FROM ""group_relationship_field_data"" ""d"" WHERE (""entity_id"" = '?') AND (""plugin_id"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?'));","SELECT DISTINCT ""d"".""plugin_id"" AS ""plugin_id"" FROM ""group_relationship_field_data"" ""d"" WHERE (""entity_id"" = '42') AND (""plugin_id"" IN ('group_node:alumni_default_page', 'group_node:alumni_landing_page', 'group_node:blog_entry', 'group_node:conference', 'group_node:curriculum_plan', 'group_node:education_abroad_program', 'group_node:email_page', 'group_node:event', 'group_node:executive_ed_landing_page', 'group_node:executive_ed_program', 'group_node:faces', 'group_node:faculty_profile', 'group_node:front_page', 'group_node:landing_page', 'group_node:magazine', 'group_node:news', 'group_node:news_landing', 'group_node:page', 'group_node:person', 'group_node:quiz', 'group_node:session', 'group_node:student', 'group_node:video', 'group_node:webform'));",https://carlsonschool.ddev.site/graduate/mba/full-time?csm219_sql_profile=requested-full-time-mba-1778516955100
requested full-time mba,/graduate/mba/full-time,200,2.880905,2.874351,4266,0.698420,0.015391,37372,9140,2,622,0.106987,0.005562,1232,616,"SELECT ""base_table"".""path"" AS ""path"", ""base_table"".""alias"" AS ""alias"" FROM ""path_alias"" ""base_table"" WHERE (""base_table"".""status"" = '?') AND (""base_table"".""path"" LIKE '?' ESCAPE '?') AND (""base_table"".""langcode"" IN ('?', '?')) ORDER BY ""base_table"".""langcode"" ASC, ""base_table"".""id"" DESC;","SELECT ""base_table"".""path"" AS ""path"", ""base_table"".""alias"" AS ""alias"" FROM ""path_alias"" ""base_table"" WHERE (""base_table"".""status"" = '1') AND (""base_table"".""path"" LIKE '/node/113186' ESCAPE '\\') AND (""base_table"".""langcode"" IN ('en', 'und')) ORDER BY ""base_table"".""langcode"" ASC, ""base_table"".""id"" DESC;",https://carlsonschool.ddev.site/graduate/mba/full-time?csm219_sql_profile=requested-full-time-mba-1778516955100
requested full-time mba,/graduate/mba/full-time,200,2.880905,2.874351,4266,0.698420,0.015391,37372,9140,3,105,0.070074,0.000961,19005,2331,"SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = '?') AND (""expanded"" = '?') AND (""has_children"" = '?') AND (""enabled"" = '?') AND (""parent"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?'","SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = 'main') AND (""expanded"" = '1') AND (""has_children"" = '1') AND (""enabled"" = '1') AND (""parent"" IN ('menu_link_content:5043bf32-3730-4517-9767-ab1d8e268ff7', 'menu_link_content:e0ef3bcb-6ea4-4d7d-a84d-3e42174ad39c', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', '', 'menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d', 'menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8', 'menu_link_content:0fefbfb9-5592-4ee7-8c69-572a5905f025', 'menu_link_content:e240e90f-86a2-4fa3-b160-07b759f2ef41', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', 'menu_link_content:5c2f427c-af98-4c77-a0ea-8d73dffa8f45', 'menu_link_content:67d74dec-1291-448b-89e2-d3e1ef597f0e', 'menu_link_content:d684af05-aca0-450e-9740-f746fc7dc24b', 'menu_link_content:38bc39ea-d1bf-4242-a7cc-5f0daab75577', 'menu_link_content:523b5a9d-d177-4d61-926b-22ee6ff11c2e', 'menu_link_content:e8baee81-95a9-40f5-a596-389a245d5e6b', 'menu_link_content:d94618ed-f065-4127-9b4d-2dad7cfbadcd', 'menu_link_content:f7fe1093-c641-48fe-9934-217cc668196a', 'menu_link_content:a1183981-9836-4dc0-a6fd-309b6398baac', 'menu_link_content:22873e72-8383-483d-98f6-454aee87d7e5', 'menu_link_content:8f9be8c2-31c0-4bb4-b63c-7d6a535fbba0', 'menu_link_content:564f220c-88a4-450c-b843-49a17154beec', 'menu_link_content:7e93475c-94e2-4ded-9cbe-7b59fd557d09', 'menu_link_content:427bddd6-d17e-46a9-80bd-44eda5d6548f', 'menu_link_content:8e1363c8-8934-4b9c-bf25-5f9e28d8620b', 'menu_link_content:e74f4b5c-58a5-46ca-ab8d-7e019da09d7e', 'menu_link_content:d6f26b2f-62a5-4688-9e80-47aa7735fcb4', 'menu_link_content:5f0e4aee-457e-4de5-af68-ea8f15831a88', 'menu_link_content:c41ab30c-bc48-4db7-8258-528ecc4c01f6', 'menu_link_content:6129e126-cdde-4eb2-ace0-ac1e155ede38', 'menu_link_content:d2fba59d-057e-4ac8-82a8-0a705d0e4232', 'menu_link_content:1fdf20db-5ff1-4e8e-b382-81254e041b77', 'menu_link_content:2dfd625e-5786-442b-8755-e4e96da1b658', 'menu_link_content",https://carlsonschool.ddev.site/graduate/mba/full-time?csm219_sql_profile=requested-full-time-mba-1778516955100
requested full-time mba,/graduate/mba/full-time,200,2.880905,2.874351,4266,0.698420,0.015391,37372,9140,4,1070,0.060115,0.000901,1010,1010,"SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_entity"" WHERE ""cid"" IN ( '?' ) ORDER BY ""cid"";","SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_entity"" WHERE ""cid"" IN ( 'values:node:42' ) ORDER BY ""cid"";",https://carlsonschool.ddev.site/graduate/mba/full-time?csm219_sql_profile=requested-full-time-mba-1778516955100
requested full-time mba,/graduate/mba/full-time,200,2.880905,2.874351,4266,0.698420,0.015391,37372,9140,5,11,0.031464,0.015391,0,0,"INSERT INTO ""cache_menu"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('?', '?', '?', '?', '?', '?', '?') ON DUPLICATE KEY UPDATE ""cid"" = VALUES(""cid""), ""expire"" = VALUES(""expire""), ""created"" = VALUES(""created""), ""tags"" = VALUES(""tags""), ""checksum"" = VALUES(""checksum""), ""data"" = VALUES(""data""), ""serialized"" = VALUES(""serialized"");","INSERT INTO ""cache_menu"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('tree-data:main:O:35:\""Drupal\\Core\\Menu\\MenuTreeParameters\"":6:{s:4:\""root\"";s:54:\""menu_link_content:5043bf32-3730-4517-9767-ab1d8e268ff7\"";s:8:\""minDepth\"";i:1;s:8:\""maxDepth\"";i:7;s:15:\""expandedParents\"";a:0:{}s:11:\""activzwnIID_bpuT3LWsdtVinNr32K0TNymbUnFbh23EhaZs', '-1', '1778516955.663', 'config:system.menu.main', '1', 'a:3:{s:4:\""tree\"";a:8:{s:54:\""menu_link_content:435deec7-e941-4158-b425-6e6022474acc\"";a:5:{s:10:\""definition\"";a:16:{s:9:\""menu_name\"";s:4:\""main\"";s:2:\""id\"";s:54:\""menu_link_content:435deec7-e941-4158-b425-6e6022474acc\"";s:6:\""parent\"";s:54:\""menu_link_content:5043bf32-3730-4517-9767-ab1d8e268ff7\"";s:10:\""route_name\"";s:21:\""entity.node.canonical\"";s:16:\""route_parameters\"";a:1:{s:4:\""node\"";s:6:\""113186\"";}s:3:\""url\"";s:0:\""\"";s:5:\""title\"";s:19:\""Request Information\"";s:11:\""description\"";N;s:5:\""class\"";s:52:\""Drupal\\menu_link_content\\Plugin\\Menu\\MenuLinkContent\"";s:7:\""options\"";a:1:{s:5:\""query\"";a:0:{}}s:8:\""provider\"";s:17:\""menu_link_content\"";s:7:\""enabled\"";s:1:\""0\"";s:8:\""expanded\"";s:1:\""1\"";s:6:\""weight\"";s:3:\""-50\"";s:8:\""metadata\"";a:1:{s:9:\""entity_id\"";s:5:\""22726\"";}s:10:\""form_class\"";s:50:\""\\Drupal\\menu_link_content\\Form\\MenuLinkContentForm\"";}s:12:\""has_children\"";s:1:\""0\"";s:15:\""in_active_trail\"";b:0;s:7:\""subtree\"";a:1:{s:54:\""menu_link_content:162059b0-ec00-4c0c-b991-01e5b7dbb977\"";a:5:{s:10:\""definition\"";a:16:{s:9:\""menu_name\"";s:4:\""main\"";s:2:\""id\"";s:54:\""menu_link_content:162059b0-ec00-4c0c-b991-01e5b7dbb977\"";s:6:\""parent\"";s:54:\""menu_link_content:435deec7-e941-4158-b425-6e6022474acc\"";s:10:\""route_name\"";s:21:\""entity.node.canonical\"";s:16:\""route_parameters\"";a:1:{s:4:\""node\"";s:6:\""113316\"";}s:3:\""url\"";s:0:\""\"";s:5:\""title\"";s:9:\""Thank You\"";s:11:\""description\"";N;s:5:\""class\"";s:52:\""Drupal\\menu_link_content\\Plugin\\Menu\\MenuLinkContent\"";s:7:\""options\"";a:1:{s:5:\""query\"";a:0:{}}s:8:\""",https://carlsonschool.ddev.site/graduate/mba/full-time?csm219_sql_profile=requested-full-time-mba-1778516955100
requested full-time mba,/graduate/mba/full-time,200,2.880905,2.874351,4266,0.698420,0.015391,37372,9140,6,461,0.025211,0.000312,451,451,"SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_config"" WHERE ""cid"" IN ( '?' ) ORDER BY ""cid"";","SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_config"" WHERE ""cid"" IN ( 'last_write_timestamp_cache_config' ) ORDER BY ""cid"";",https://carlsonschool.ddev.site/graduate/mba/full-time?csm219_sql_profile=requested-full-time-mba-1778516955100
requested full-time mba,/graduate/mba/full-time,200,2.880905,2.874351,4266,0.698420,0.015391,37372,9140,7,59,0.015907,0.007373,0,0,"INSERT INTO ""cache_entity"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('?', '?', '?', '?', '?', '?', '?') ON DUPLICATE KEY UPDATE ""cid"" = VALUES(""cid""), ""expire"" = VALUES(""expire""), ""created"" = VALUES(""created""), ""tags"" = VALUES(""tags""), ""checksum"" = VALUES(""checksum""), ""data"" = VALUES(""data""), ""serialized"" = VALUES(""serialized"");","INSERT INTO ""cache_entity"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('values:taxonomy_term:6006', '-1', '1778516955.185', 'entity_field_info', '0', 'O:27:\""Drupal\\taxonomy\\Entity\\Term\"":30:{s:15:\""\0*\0entityTypeId\"";s:13:\""taxonomy_term\"";s:15:\""\0*\0enforceIsNew\"";N;s:12:\""\0*\0typedData\"";N;s:17:\""\0*\0originalEntity\"";N;s:16:\""\0*\0cacheContexts\"";a:0:{}s:12:\""\0*\0cacheTags\"";a:0:{}s:14:\""\0*\0cacheMaxAge\"";i:-1;s:14:\""\0*\0_serviceIds\"";a:0:{}s:18:\""\0*\0_entityStorages\"";a:0:{}s:9:\""\0*\0values\"";a:18:{s:3:\""tid\"";a:1:{s:9:\""x-default\"";s:4:\""6006\"";}s:11:\""revision_id\"";a:1:{s:9:\""x-default\"";s:4:\""6006\"";}s:3:\""vid\"";a:1:{s:9:\""x-default\"";s:16:\""event_categories\"";}s:4:\""uuid\"";a:1:{s:9:\""x-default\"";s:36:\""ded20b1f-d742-4ecb-a3e0-e8ebf91615d7\"";}s:8:\""langcode\"";a:1:{s:9:\""x-default\"";s:2:\""en\"";}s:16:\""revision_default\"";a:1:{s:9:\""x-default\"";s:1:\""1\"";}s:13:\""revision_user\"";a:1:{s:9:\""x-default\"";N;}s:16:\""revision_created\"";a:1:{s:9:\""x-default\"";N;}s:20:\""revision_log_message\"";a:1:{s:9:\""x-default\"";N;}s:17:\""isDefaultRevision\"";a:1:{s:9:\""x-default\"";s:1:\""1\"";}s:4:\""name\"";a:1:{s:9:\""x-default\"";s:13:\""Full-Time MBA\"";}s:11:\""description\"";a:1:{s:9:\""x-default\"";a:2:{s:5:\""value\"";N;s:6:\""format\"";N;}}s:7:\""changed\"";a:1:{s:9:\""x-default\"";s:10:\""1536704591\"";}s:16:\""default_langcode\"";a:1:{s:9:\""x-default\"";s:1:\""1\"";}s:6:\""status\"";a:1:{s:9:\""x-default\"";s:1:\""1\"";}s:29:\""revision_translation_affected\"";a:1:{s:9:\""x-default\"";s:1:\""1\"";}s:6:\""weight\"";a:1:{s:9:\""x-default\"";s:1:\""0\"";}s:6:\""parent\"";a:1:{s:9:\""x-default\"";a:1:{i:0;a:1:{s:9:\""target_id\"";s:1:\""0\"";}}}}s:9:\""\0*\0fields\"";a:0:{}s:19:\""\0*\0fieldDefinitions\"";N;s:12:\""\0*\0languages\"";N;s:14:\""\0*\0langcodeKey\"";s:8:\""langcode\"";s:21:\""\0*\0defaultLangcodeKey\"";s:16:\""default_langcode\"";s:17:\""\0*\0activeLangcode\"";s:9:\""x-default\"";s:28:\""\0*\0enforceDefaultTranslation\"";N;s:18:\""\0*\0defaultLangcode\"";s:2:\""en\"";s:15:\""\0*\0translations\"";",https://carlsonschool.ddev.site/graduate/mba/full-time?csm219_sql_profile=requested-full-time-mba-1778516955100
requested full-time mba,/graduate/mba/full-time,200,2.880905,2.874351,4266,0.698420,0.015391,37372,9140,8,1,0.014040,0.014040,2,1,"SELECT ""base_table"".""revision_id"" AS ""revision_id"", ""base_table"".""id"" AS ""id"" FROM ""block_content"" ""base_table"" INNER JOIN ""block_content"" ""block_content"" ON ""block_content"".""id"" = ""base_table"".""id"" WHERE ""block_content"".""uuid"" LIKE '?' ESCAPE '?';","SELECT ""base_table"".""revision_id"" AS ""revision_id"", ""base_table"".""id"" AS ""id"" FROM ""block_content"" ""base_table"" INNER JOIN ""block_content"" ""block_content"" ON ""block_content"".""id"" = ""base_table"".""id"" WHERE ""block_content"".""uuid"" LIKE '52685516-47b3-4e07-a71c-f12d3269ae3d' ESCAPE '\\';",https://carlsonschool.ddev.site/graduate/mba/full-time?csm219_sql_profile=requested-full-time-mba-1778516955100
requested full-time mba,/graduate/mba/full-time,200,2.880905,2.874351,4266,0.698420,0.015391,37372,9140,9,40,0.011910,0.005238,0,0,"INSERT INTO ""cache_render"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('?', '?', '?', '?', '?', '?', '?') ON DUPLICATE KEY UPDATE ""cid"" = VALUES(""cid""), ""expire"" = VALUES(""expire""), ""created"" = VALUES(""created""), ""tags"" = VALUES(""tags""), ""checksum"" = VALUES(""checksum""), ""data"" = VALUES(""data""), ""serialized"" = VALUES(""serialized"");","INSERT INTO ""cache_render"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('entity_view:media:102451:program_hero:[languages:language_interface]=en:[route.name.is_layout_builder_ui]=is_layout_builder_ui.1:[theme]=carlson_refresh:[user.permissions]=a39ef526a3061ee3466fae74f851d9eda2189467db8646899c82b3d7b13d1a17', '-1', '1778516955.388', 'config:core.entity_view_display.media.image.program_hero config:image.style.crop_two_thirds_hero_image file:146571 media:102451 media_view rendered', '0', 'a:3:{s:7:\""#markup\"";O:25:\""Drupal\\Core\\Render\\Markup\"":1:{s:9:\""\0*\0string\"";s:707:\""<div  class=\""media media--image media--image--program-hero\"">\n    <img loading=\""lazy\"" src=\""/sites/carlsonschool.umn.edu/files/styles/crop_two_thirds_hero_image/public/full-time-mba_0.jpg.webp?itok=ugvu_2Rv\"" width=\""1000\"" height=\""1000\"" alt=\""Minnesota Carlson students sit in a classroom, smiling and engaged, with laptops open during an MBA class session.\"" typeof=\""foaf:Image\"" class=\""image-style-crop-two-thirds-hero-image img-fluid\""\nstyle=\""\nbackground-image: url(data:image/webp;base64,UklGRkgAAABXRUJQVlA4IDwAAADQAQCdASoIAAgAAUAmJZgCdAD5ek510AD8AcdcMTrPOYaydFtxoQ/VD64u7z9jRn7oP4/AaB93QdrIAAA=);\nbackground-size: cover;\nbackground-position: center;\n\""\nonload=\""this.style.backgroundImage=\'none\';\""\n/>\n\n\n\n</div>\n\"";}s:9:\""#attached\"";a:0:{}s:6:\""#cache\"";a:3:{s:8:\""contexts\"";a:4:{i:0;s:31:\""route.name.is_layout_builder_ui\"";i:1;s:16:\""user.permissions\"";i:2;s:28:\""languages:language_interface\"";i:3;s:5:\""theme\"";}s:4:\""tags\"";a:5:{i:0;s:10:\""media_view\"";i:1;s:12:\""media:102451\"";i:2;s:56:\""config:core.entity_view_display.media.image.program_hero\"";i:3;s:45:\""config:image.style.crop_two_thirds_hero_image\"";i:4;s:11:\""file:146571\"";}s:7:\""max-age\"";i:-1;}}', '1') ON DUPLICATE KEY UPDATE ""cid"" = VALUES(""cid""), ""expire"" = VALUES(""expire""), ""created"" = VALUES(""created""), ""tags"" = VALUES(""tags""), ""checksum"" = VALUES(""checksum""), ""data"" = VALUES(",https://carlsonschool.ddev.site/graduate/mba/full-time?csm219_sql_profile=requested-full-time-mba-1778516955100
requested full-time mba,/graduate/mba/full-time,200,2.880905,2.874351,4266,0.698420,0.015391,37372,9140,10,16,0.008138,0.006173,10,10,"SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_default"" WHERE ""cid"" IN ( '?' ) ORDER BY ""cid"";","SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_default"" WHERE ""cid"" IN ( 'theme_registry:carlson_refresh' ) ORDER BY ""cid"";",https://carlsonschool.ddev.site/graduate/mba/full-time?csm219_sql_profile=requested-full-time-mba-1778516955100
requested executive education courses,/executive-education/courses,200,2.192955,2.187671,3668,0.507546,0.014030,35357,8704,1,840,0.164842,0.000379,89,89,"SELECT DISTINCT ""d"".""plugin_id"" AS ""plugin_id"" FROM ""group_relationship_field_data"" ""d"" WHERE (""entity_id"" = '?') AND (""plugin_id"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?'));","SELECT DISTINCT ""d"".""plugin_id"" AS ""plugin_id"" FROM ""group_relationship_field_data"" ""d"" WHERE (""entity_id"" = '96466') AND (""plugin_id"" IN ('group_node:alumni_default_page', 'group_node:alumni_landing_page', 'group_node:blog_entry', 'group_node:conference', 'group_node:curriculum_plan', 'group_node:education_abroad_program', 'group_node:email_page', 'group_node:event', 'group_node:executive_ed_landing_page', 'group_node:executive_ed_program', 'group_node:faces', 'group_node:faculty_profile', 'group_node:front_page', 'group_node:landing_page', 'group_node:magazine', 'group_node:news', 'group_node:news_landing', 'group_node:page', 'group_node:person', 'group_node:quiz', 'group_node:session', 'group_node:student', 'group_node:video', 'group_node:webform'));",https://carlsonschool.ddev.site/executive-education/courses?csm219_sql_profile=requested-executive-education-courses-1778516959196
requested executive education courses,/executive-education/courses,200,2.192955,2.187671,3668,0.507546,0.014030,35357,8704,2,621,0.061570,0.000946,1240,620,"SELECT ""base_table"".""path"" AS ""path"", ""base_table"".""alias"" AS ""alias"" FROM ""path_alias"" ""base_table"" WHERE (""base_table"".""status"" = '?') AND (""base_table"".""path"" LIKE '?' ESCAPE '?') AND (""base_table"".""langcode"" IN ('?', '?')) ORDER BY ""base_table"".""langcode"" ASC, ""base_table"".""id"" DESC;","SELECT ""base_table"".""path"" AS ""path"", ""base_table"".""alias"" AS ""alias"" FROM ""path_alias"" ""base_table"" WHERE (""base_table"".""status"" = '1') AND (""base_table"".""path"" LIKE '/node/95871' ESCAPE '\\') AND (""base_table"".""langcode"" IN ('en', 'und')) ORDER BY ""base_table"".""langcode"" ASC, ""base_table"".""id"" DESC;",https://carlsonschool.ddev.site/executive-education/courses?csm219_sql_profile=requested-executive-education-courses-1778516959196
requested executive education courses,/executive-education/courses,200,2.192955,2.187671,3668,0.507546,0.014030,35357,8704,3,84,0.054458,0.000914,15204,2247,"SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = '?') AND (""expanded"" = '?') AND (""has_children"" = '?') AND (""enabled"" = '?') AND (""parent"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?'","SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = 'main') AND (""expanded"" = '1') AND (""has_children"" = '1') AND (""enabled"" = '1') AND (""parent"" IN ('menu_link_content:2e77e4c9-eabb-4c44-98dc-cb8224ca05f1', 'menu_link_content:ecfc6c66-b3a5-47cd-8174-0380d3678407', 'menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8', '', 'menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', 'menu_link_content:0fefbfb9-5592-4ee7-8c69-572a5905f025', 'menu_link_content:e240e90f-86a2-4fa3-b160-07b759f2ef41', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', 'menu_link_content:ccc258ec-a585-48af-a239-4e82d42762b2', 'menu_link_content:7e93475c-94e2-4ded-9cbe-7b59fd557d09', 'menu_link_content:427bddd6-d17e-46a9-80bd-44eda5d6548f', 'menu_link_content:8e1363c8-8934-4b9c-bf25-5f9e28d8620b', 'menu_link_content:e74f4b5c-58a5-46ca-ab8d-7e019da09d7e', 'menu_link_content:d6f26b2f-62a5-4688-9e80-47aa7735fcb4', 'menu_link_content:e0ef3bcb-6ea4-4d7d-a84d-3e42174ad39c', 'menu_link_content:22873e72-8383-483d-98f6-454aee87d7e5', 'menu_link_content:8f9be8c2-31c0-4bb4-b63c-7d6a535fbba0', 'menu_link_content:564f220c-88a4-450c-b843-49a17154beec', 'menu_link_content:82dcf369-6300-4e4c-b6e5-6080f861d6b6', 'menu_link_content:2779b423-df0f-45b7-8a1e-334c7353c666', 'menu_link_content:d266d264-91b1-4429-b25d-ccd33086e551', 'menu_link_content:e0837787-5c7a-496f-ac9f-fd6528a80223', 'menu_link_content:d2b8fe48-8ba9-45a4-9cc3-2fe09a889628', 'menu_link_content:3b7aa4fc-6350-47ea-b8a4-e0d12b270378', 'menu_link_content:68231849-6845-41aa-9d9b-25bbcda22bb4', 'menu_link_content:53a3985e-822e-4376-890e-9f07975c1a0a', 'menu_link_content:06d06882-1d18-46b1-821d-10b6612170c0', 'menu_link_content:09023478-b82a-4830-8400-0cd77730085e', 'menu_link_content:a0e5833e-3b99-40ec-b5de-de9940f2712d', 'menu_link_content:90d8c5f6-c1f5-4424-a8d5-00b93e454769', 'menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4', 'menu_link_content",https://carlsonschool.ddev.site/executive-education/courses?csm219_sql_profile=requested-executive-education-courses-1778516959196
requested executive education courses,/executive-education/courses,200,2.192955,2.187671,3668,0.507546,0.014030,35357,8704,4,1047,0.035605,0.000127,1015,1015,"SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_entity"" WHERE ""cid"" IN ( '?' ) ORDER BY ""cid"";","SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_entity"" WHERE ""cid"" IN ( 'values:node:96466' ) ORDER BY ""cid"";",https://carlsonschool.ddev.site/executive-education/courses?csm219_sql_profile=requested-executive-education-courses-1778516959196
requested executive education courses,/executive-education/courses,200,2.192955,2.187671,3668,0.507546,0.014030,35357,8704,5,11,0.028415,0.014030,0,0,"INSERT INTO ""cache_menu"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('?', '?', '?', '?', '?', '?', '?') ON DUPLICATE KEY UPDATE ""cid"" = VALUES(""cid""), ""expire"" = VALUES(""expire""), ""created"" = VALUES(""created""), ""tags"" = VALUES(""tags""), ""checksum"" = VALUES(""checksum""), ""data"" = VALUES(""data""), ""serialized"" = VALUES(""serialized"");","INSERT INTO ""cache_menu"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('tree-data:main:O:35:\""Drupal\\Core\\Menu\\MenuTreeParameters\"":6:{s:4:\""root\"";s:54:\""menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8\"";s:8:\""minDepth\"";i:1;s:8:\""maxDepth\"";i:6;s:15:\""expandedParents\"";a:0:{}s:11:\""activ5TXwDfLDfpOIhatxKH_xxxfjgVnTtbBqtNRJhXRJjiU', '-1', '1778516959.403', 'config:system.menu.main', '1', 'a:3:{s:4:\""tree\"";a:5:{s:54:\""menu_link_content:ccc258ec-a585-48af-a239-4e82d42762b2\"";a:5:{s:10:\""definition\"";a:16:{s:9:\""menu_name\"";s:4:\""main\"";s:2:\""id\"";s:54:\""menu_link_content:ccc258ec-a585-48af-a239-4e82d42762b2\"";s:6:\""parent\"";s:54:\""menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8\"";s:10:\""route_name\"";s:21:\""entity.node.canonical\"";s:16:\""route_parameters\"";a:1:{s:4:\""node\"";s:6:\""101191\"";}s:3:\""url\"";s:0:\""\"";s:5:\""title\"";s:17:\""For Organizations\"";s:11:\""description\"";N;s:5:\""class\"";s:52:\""Drupal\\menu_link_content\\Plugin\\Menu\\MenuLinkContent\"";s:7:\""options\"";a:1:{s:5:\""query\"";a:0:{}}s:8:\""provider\"";s:17:\""menu_link_content\"";s:7:\""enabled\"";s:1:\""1\"";s:8:\""expanded\"";s:1:\""1\"";s:6:\""weight\"";s:2:\""58\"";s:8:\""metadata\"";a:1:{s:9:\""entity_id\"";s:5:\""24296\"";}s:10:\""form_class\"";s:50:\""\\Drupal\\menu_link_content\\Form\\MenuLinkContentForm\"";}s:12:\""has_children\"";s:1:\""1\"";s:15:\""in_active_trail\"";b:0;s:7:\""subtree\"";a:4:{s:54:\""menu_link_content:23cec44c-e703-47bf-b5bc-f6bed6381414\"";a:5:{s:10:\""definition\"";a:16:{s:9:\""menu_name\"";s:4:\""main\"";s:2:\""id\"";s:54:\""menu_link_content:23cec44c-e703-47bf-b5bc-f6bed6381414\"";s:6:\""parent\"";s:54:\""menu_link_content:ccc258ec-a585-48af-a239-4e82d42762b2\"";s:10:\""route_name\"";s:21:\""entity.node.canonical\"";s:16:\""route_parameters\"";a:1:{s:4:\""node\"";s:6:\""101301\"";}s:3:\""url\"";s:0:\""\"";s:5:\""title\"";s:31:\""Talent Development Partnerships\"";s:11:\""description\"";N;s:5:\""class\"";s:52:\""Drupal\\menu_link_content\\Plugin\\Menu\\MenuLinkContent\"";s:7:\""options\"";a:1:{s:5:\""q",https://carlsonschool.ddev.site/executive-education/courses?csm219_sql_profile=requested-executive-education-courses-1778516959196
